country	strain	DALY.lo	DALY.mid	DALY.hi	cases.lo	cases.mid	cases.hi	deaths.lo	deaths.mid	deaths.hi
Bulgaria	VRE	188.234782485021	261.29164908222	349.322834459623	73.7782473139582	107.434823760938	142.629147859641	4.83420569652124	6.69453100199362	8.81024650921319
Bulgaria	ColREC	0	0	0	0	0	0	0	0	0
Bulgaria	CREC	0	0	0	0	0	0	0	0	0
Bulgaria	3GCREC	1359.33502460118	1568.36182837515	1791.68418582274	1789.47117976218	2052.35393383835	2320.28021050256	53.3728311897057	62.0533172254705	71.3711209344674
Bulgaria	ColRKP	0	0	0	0	0	0	0	0	0
Bulgaria	CRKP	91.6349971770049	156.213413833408	245.402022065556	12.280410647915	20.5779528032326	29.1769147160264	1.68127654251299	2.72759969650463	4.10436228343567
Bulgaria	3GCRKP	2285.90773405827	2525.80475101055	2806.038176119	832.198725400491	935.352512981828	1039.61681927744	45.8257977806134	49.9654340968755	54.7050650730563
Bulgaria	ColRPA	0	0	0	0	0	0	0	0	0
Bulgaria	CRPA	771.643446294104	1028.08118139219	1341.58525187848	306.48457286782	375.144374035299	445.335814391152	18.1469394348512	25.16402290764	32.9531545252397
Bulgaria	MDRPA	56.732429557275	103.634041382867	170.094858220954	33.366606333547	53.4563325521099	74.7065829608099	1.67008874530496	3.33962887182721	5.52235680819524
Bulgaria	MRSA	1008.13491872898	1088.31534403596	1176.84582070009	554.120113412851	602.769135455405	654.780887472652	24.9854236738912	26.9468614154715	28.9780268549735
Bulgaria	PRSP	241.822137713946	280.98446614852	336.325720220972	60.5905733628433	71.1697218897539	85.8482866561752	3.81338241440377	4.36675531864	5.10301288122167
Bulgaria	PMRSP	212.257624025119	247.521283193313	301.176865640594	60.4679875203519	71.266322555767	86.610179137256	3.78729019547086	4.36401763147741	5.14282682795187
Bulgaria	total	9457.74830061704	11160.2904892974	13111.6513551144	4679.17425686565	5374.1875599781	6087.71325590601	235.554545714833	279.721349922411	328.783741364793
Cyprus	ColRACI	17.8623954854704	29.7431929043638	43.4570152994447	5.42039012203556	7.04334517278103	8.85964097878349	0.386515023486793	0.603663983830059	0.874469332762185
Cyprus	CRACI	427.323189627328	569.185106800658	749.740910765926	146.201657188939	166.595587479082	188.039297919649	11.6213736253524	14.6032050022199	17.7135240008261
Cyprus	MDRACI	9.32672512673122	20.6540985622157	34.9521396954803	2.08651624928437	3.54541411497108	5.14684958157532	0.115177325060611	0.292516666438261	0.516935444948404
Cyprus	VRE	65.9202323306999	92.3956012772494	127.491911011254	33.3220047051457	48.6719838120094	65.2407516770067	2.39625699371615	3.29305658184234	4.39696102561274
Cyprus	ColREC	0	0	0	0	0	0	0	0	0
Cyprus	CREC	0	0	0	0	0	0	0	0	0
Cyprus	3GCREC	157.420014533123	180.186762290473	206.540803608223	268.658287473766	309.493665558436	350.24119785763	8.22980264737708	9.50696106021724	10.9442500147461
Cyprus	ColRKP	63.4882933300993	106.03492133288	162.405146126274	4.29456983279823	7.02497759544929	9.88133424519801	0.914876023133702	1.55167107212282	2.35644050964413
Cyprus	CRKP	55.4314108942286	73.8360219195027	96.6182079751145	18.5443968066831	24.4064268569834	30.6696300929794	2.47134792337805	3.2569631456688	4.21853963711428
Cyprus	3GCRKP	85.1916302853343	95.8159451354257	106.239705788989	71.6645588092948	83.0993289256437	94.1244213406401	4.03748384055912	4.55058108371473	5.07714144366299
Cyprus	ColRPA	6.42675467905844	15.3926549430356	29.1687098285589	4.42378959910582	9.15934597053079	14.0545972819146	0.221019481836274	0.609629896848883	1.22561524047776
Cyprus	CRPA	189.461214842853	263.420038875027	348.195285780974	66.0768338167776	82.0886863635509	98.436490197716	3.85811483179056	5.51353062941706	7.37227394350536
Cyprus	MDRPA	0	0	0	0	0	0	0	0	0
Cyprus	MRSA	433.942604422424	474.765274303157	518.261867846447	394.244062271629	439.060285710501	483.949775032692	19.2957913859518	21.1001832520437	23.1478315162155
Cyprus	PRSP	31.4744427146503	36.1587547891811	43.8517380595217	10.4677722393013	12.0810417806235	15.170053846532	0.649574466849577	0.743861601222823	0.880995399838067
Cyprus	PMRSP	0	0	0	0	0	0	0	0	0
Cyprus	total	1543.268908272	1957.58837313317	2466.92344178621	1025.40483911476	1192.27008934056	1363.81404005232	54.197333568492	65.6258239755866	78.7249775093536
Czech Republic	ColRACI	22.3708617813378	32.8459262392591	45.1801988053142	11.043171862313	14.1471054050289	17.2849710415233	0.821242228723939	1.22817793025535	1.6984874364732
Czech Republic	CRACI	17.7224650276041	32.2598372547084	49.5751042898733	5.02462667991192	7.03426759133326	9.13998565003998	0.313438438347663	0.613262703707554	0.947704276485383
Czech Republic	MDRACI	23.9584795522415	38.8087246598647	56.4526261767978	8.02627873017709	10.592886237842	13.2417367249979	0.527466420813805	0.890225295250001	1.31850775782886
Czech Republic	VRE	289.581135927371	349.426585454717	418.517604578856	160.982731469034	199.471555979664	238.915428512334	11.037557968642	13.2900991437228	15.8960174376085
Czech Republic	ColREC	0	0	0	0	0	0	0	0	0
Czech Republic	CREC	0	0	0	0	0	0	0	0	0
Czech Republic	3GCREC	2069.12762651762	2316.46439007433	2584.17009017999	3574.16034448423	4042.97953935933	4526.24500705194	110.710427747501	125.979969736295	143.284140699932
Czech Republic	ColRKP	215.969304091818	266.95870207455	321.077372150082	42.9878922634773	51.9226066866902	61.4249744386685	9.50430830638321	11.694733200758	14.2006193439098
Czech Republic	CRKP	31.5029749574393	46.307407544821	64.0826855043713	7.00366192309032	10.3759197962119	13.7957718020139	0.976049072320866	1.39102085517673	1.93863577612195
Czech Republic	3GCRKP	4663.51118589816	4973.74964418147	5310.58246835911	3152.20631652049	3462.27151251843	3769.54767200403	175.895710224554	188.904237915606	203.087897060558
Czech Republic	ColRPA	7.93895945838825	15.9718777648626	26.9546823863471	11.5584870465405	18.1155866420737	25.0843584215041	0.579135374319209	1.22766740319349	2.07778922797458
Czech Republic	CRPA	647.219895080811	789.314544908308	958.992897785689	381.795520775988	444.027634073399	508.507495767939	24.0068783111958	30.306372239804	37.6752799286064
Czech Republic	MDRPA	558.632704113023	692.444084650007	833.326481809414	364.934317000367	425.263854247824	487.277320419604	21.3700410793511	27.4179289683496	33.8914622373717
Czech Republic	MRSA	1781.84607325941	1915.62437671625	2050.06343788167	1604.66564148166	1751.85378766493	1899.11631582678	77.1296380104486	83.1440934038698	89.4687969419777
Czech Republic	PRSP	0	0	0	0	0	0	0	0	0
Czech Republic	PMRSP	0	0	0	0	0	0	0	0	0
Czech Republic	total	10329.3816656652	11470.1761015232	12718.9756499075	9324.38899023727	10438.0562562028	11569.5810376614	432.871893182601	486.087788795988	545.485338124847
Germany	ColRACI	31.894271302381	56.3973305563896	91.6196127582074	26.1256127134784	37.6246685881214	50.2332391732965	1.90217482636236	3.30011282130642	5.04399508151832
Germany	CRACI	402.807512551162	516.359312006104	641.249079554443	233.112342346248	277.529782541172	324.741193275057	18.758115057832	24.1380057075888	30.6394859290275
Germany	MDRACI	49.3226900760344	89.1038944625546	144.725869416883	25.7143971997877	37.7578070827124	50.8620170127577	1.87527701275495	3.23040285987714	4.92247709095362
Germany	VRE	4158.96278595077	4986.88283373757	5888.96456796817	2483.1803880934	3088.58665511055	3700.07558454449	167.767008594865	205.461337161275	245.730635960875
Germany	ColREC	1016.49772514037	1301.06076146352	1612.51541467834	725.792121581752	891.641091011207	1070.49723917429	60.1112754207754	78.0799545147403	97.1763869889292
Germany	CREC	58.6329773858775	89.7865171522452	133.412090902261	66.1845371155341	98.9985915904748	131.54783348799	3.47291367234255	5.28399036833906	7.6017145002034
Germany	3GCREC	14804.0412942459	16833.1170359382	19020.6953493656	24000.6089739684	28391.8891887035	32720.217313633	734.977597227152	867.922696485136	1011.36948673453
Germany	ColRKP	518.542288931681	683.573616661796	892.263343698267	95.2740412334663	125.610509581494	155.889281266513	21.1039998899395	27.4946570539319	35.0006467880016
Germany	CRKP	61.995845342472	107.124890344819	185.218900472102	15.1626615578697	25.0715196690396	36.3045582207597	2.07078702714757	3.27040480614482	4.96788840417008
Germany	3GCRKP	2731.20347580576	2997.71685371132	3313.55683308716	2115.43457093639	2470.15665239624	2859.42381230586	118.585705021757	133.567442936021	151.709702832337
Germany	ColRPA	0	0	0	0	0	0	0	0	0
Germany	CRPA	7424.97431306697	9118.69028268664	10970.1327566039	3872.68751720275	4628.23665168069	5387.34406094674	241.229183997475	310.731592616695	389.361580550295
Germany	MDRPA	624.036720323534	817.30444436239	1048.41806616981	396.24717252153	490.568659177941	592.886604099943	22.6045979751039	31.2233899083825	40.1371597823939
Germany	MRSA	12322.1464494115	13757.789204744	15186.1946727817	11864.558650758	13683.4931014648	15409.1817284349	576.656155970106	653.415809087632	732.982925654935
Germany	PRSP	87.0428840843117	112.946920640502	158.615928473965	50.0987350114016	64.9850627283988	86.5983995832852	3.22035264608395	3.94517004839827	4.90208242903457
Germany	PMRSP	595.767563406697	713.542952764359	875.952272826416	163.601623140566	196.64748486393	232.909719679865	10.2938575303007	11.8138168066912	13.5351600377396
Germany	total	44887.8687970254	52181.3968512324	60163.5347587572	46133.7833453805	54508.7974261903	62808.7125848388	1984.62900187	2362.87878318216	2775.08132876494
Denmark	ColRACI	0	0	0	0	0	0	0	0	0
Denmark	CRACI	17.2012663110459	27.6615593386883	39.5072259784792	6.75128977230782	8.95421336592896	11.2960614235125	0.456946588815769	0.775268232122307	1.1260113352023
Denmark	MDRACI	0	0	0	0	0	0	0	0	0
Denmark	VRE	165.060331551229	207.859958579251	259.661363663251	87.5393925312404	117.977484163212	148.867430942919	6.09325773844458	7.82647871800421	9.87176783140577
Denmark	ColREC	0	0	0	0	0	0	0	0	0
Denmark	CREC	11.8158155906876	22.1831406956684	33.874654834223	4.59395276511219	7.89696546238789	11.0654952394319	0.212798767539621	0.414593788601453	0.641189423589065
Denmark	3GCREC	1544.10560125477	1735.96978426371	1943.38491168832	2247.33789918026	2549.70516339232	2837.54882853756	68.2592232074411	77.7264691183583	88.7226468892667
Denmark	ColRKP	0	0	0	0	0	0	0	0	0
Denmark	CRKP	0	0	0	0	0	0	0	0	0
Denmark	3GCRKP	321.350521227467	349.032611653245	378.629017830847	252.263308944383	280.888028233628	309.772428463007	14.011512623169	15.3051359571737	16.6647148606393
Denmark	ColRPA	0	0	0	0	0	0	0	0	0
Denmark	CRPA	266.923854111458	344.821045081629	432.706204730849	130.213037343366	154.078012229127	178.165649514577	7.91357284747943	10.4735485529948	13.1278134927098
Denmark	MDRPA	10.1260956222441	20.319919119505	34.8819424191048	9.78612755057782	15.476914400937	21.109067650319	0.472762639093995	0.971482636951828	1.55205042127863
Denmark	MRSA	182.773114794285	201.008964824664	220.100128662444	161.56739008541	180.095614923147	198.314995534758	7.72165976834044	8.46588320910789	9.24607535071661
Denmark	PRSP	20.9001291150976	24.6138715743479	29.6283724134553	13.046453646113	15.3909460227838	18.7195905718974	0.813571993410221	0.946447683121731	1.11401054506326
Denmark	PMRSP	24.4398771718129	28.4378648439373	33.8795682295543	17.6383278839796	20.4891254591299	24.6982844209182	1.10018071127108	1.2598857199101	1.46545409026097
Denmark	total	2564.6966067501	2961.90871997464	3406.25339045053	2930.73717970275	3350.9524676526	3759.5578322989	107.055486885005	124.165193616346	143.531734240133
Estonia	ColRACI	5.41763852360817	11.9129372438268	19.8344655338507	1.78992421516596	3.00087085625168	4.25158042360897	0.101077781099941	0.25344483742081	0.44173743246927
Estonia	CRACI	9.8581958953487	19.064141028727	30.1589155755041	4.18895366336599	5.96946335317931	7.76756460793196	0.268749299837376	0.522191378156151	0.798969065336426
Estonia	MDRACI	0	0	0	0	0	0	0	0	0
Estonia	VRE	0	0	0	0	0	0	0	0	0
Estonia	ColREC	0	0	0	0	0	0	0	0	0
Estonia	CREC	0	0	0	0	0	0	0	0	0
Estonia	3GCREC	101.37074527138	118.484257202209	137.732778784048	180.713488722345	208.681101823541	237.750487163406	5.52041504327108	6.39725133686667	7.4018712293852
Estonia	ColRKP	0	0	0	0	0	0	0	0	0
Estonia	CRKP	0	0	0	0	0	0	0	0	0
Estonia	3GCRKP	109.825409411511	120.50937560706	132.147461916567	76.1192357536016	85.9174873870218	96.0654687262099	4.23858862523788	4.66370348006251	5.11050480467202
Estonia	ColRPA	0	0	0	0	0	0	0	0	0
Estonia	CRPA	19.3074533735419	36.0789920128249	59.1100663331612	9.63187946832088	15.3724404258162	21.1560455624466	0.477327326754342	0.996799861306266	1.68759714446615
Estonia	MDRPA	0	0	0	0	0	0	0	0	0
Estonia	MRSA	35.1964137761923	40.1049822508666	45.2096792411662	31.0645426647469	35.9640430559837	40.9612249375596	1.50541000607051	1.70720488524503	1.918412821078
Estonia	PRSP	14.3710612824627	17.9103590448199	24.4671945275092	4.04311166688522	5.04152412069717	7.21462138161657	0.24989816325358	0.312297475293608	0.415073584661357
Estonia	PMRSP	1.65939649430813	2.06320131148584	2.78650232217407	4.04490689843465	4.96826315157943	7.15283328277352	0.250077330201886	0.309760187301622	0.413943119175445
Estonia	total	297.006314028353	366.128245701821	451.447064233981	311.596043052866	364.91519417407	422.319826085553	12.6115435757266	15.1626534416527	18.1881092012439
Greece	ColRACI	1018.478753206	1215.89413335537	1431.17897633954	345.623812413047	389.632795310251	436.057961030428	27.2661357620406	34.0195985881008	40.7201751092258
Greece	CRACI	9613.21175971839	11169.6554644066	12536.0065210817	3800.83504669712	4215.17544921781	4606.35822779664	310.165951426551	371.20502126117	430.104938718231
Greece	MDRACI	101.241681348089	120.120605345677	138.871497743263	44.4937071749479	49.8873962601894	55.233389307087	3.56150339930147	4.31559213574382	5.09306300555701
Greece	VRE	1002.45016251723	1155.15834552058	1331.12261504339	545.964811948337	655.432822423957	770.84825922639	37.0234239700904	43.6974161457911	51.6085644561239
Greece	ColREC	125.431646903525	143.157901715104	161.590266480009	69.1126279642317	78.3888914750577	87.5352757113866	5.77942916294776	6.85490161225079	8.03811400805473
Greece	CREC	246.580442761206	300.583075649753	368.192775910889	138.143083025221	156.698320266313	175.863043844581	7.1343251446618	8.44422559026537	9.86997251736311
Greece	3GCREC	1606.9590432225	1787.34106310271	1983.88368519316	2499.83424448802	2829.90930774656	3136.02505825798	75.8446392760381	86.7766090848631	98.633793903112
Greece	ColRKP	6318.29833168805	7324.16797777799	8377.89829429116	1050.1540723833	1211.56692826785	1371.29920620615	233.500277317165	271.397840480199	314.39811230605
Greece	CRKP	9557.8936054516	10790.4561664897	12058.574027552	2538.98845820103	2883.22598857769	3250.18865666981	342.244913711837	391.684097441832	444.040136999596
Greece	3GCRKP	1107.36835986384	1180.72164433934	1259.87002248424	618.233678561678	677.196512614726	734.216370491659	34.2940279429057	36.754909472729	39.381878563255
Greece	ColRPA	164.366853335436	206.02720917223	250.126096357696	78.5819106764161	93.5844007703247	108.242459656961	5.05458515968888	6.5893628291904	8.08564381043727
Greece	CRPA	7437.70990911869	8707.90364327008	10095.8405339587	2880.37911192141	3241.78831070828	3581.89559907874	220.151698667509	267.869620350029	318.314631257841
Greece	MDRPA	165.470513136844	197.075214053832	231.521833649838	102.039542366487	118.69857001852	134.817573016671	6.01952318962431	7.56850604825327	9.30374898481251
Greece	MRSA	1912.17490911172	2097.94300616635	2297.85977993075	1644.50966010749	1870.72086619409	2121.85531578211	78.7981094285361	88.363182673085	98.5844232016726
Greece	PRSP	0	0	0	0	0	0	0	0	0
Greece	PMRSP	0	0	0	0	0	0	0	0	0
Greece	total	40377.6359713831	46396.2054503653	52522.5369260164	16356.8937679287	18471.9065598516	20570.4363960766	1386.8385435589	1625.5408837135	1876.17719684133
Spain	ColRACI	22.8624897916737	53.2728701420777	92.7403826968948	5.39768249042502	9.75757937675483	14.8126618754945	0.316810743631105	0.823713203540995	1.50002767129716
Spain	CRACI	1055.15018097019	1329.95630596568	1595.48408662604	424.899672422901	493.972278695388	566.391857578844	33.7044217174841	43.1120969640137	53.2071288533623
Spain	MDRACI	70.9255145009826	98.1068467614737	129.243269922565	55.0307241519428	69.3376241780411	84.8378225882143	4.30614805926249	6.01710257125154	7.98263631610282
Spain	VRE	280.074457971779	380.615371193249	504.320420919725	188.352035393287	258.582541502212	332.473665476178	13.3091954821915	17.4474860333417	22.0829828117384
Spain	ColREC	411.081669083323	540.472134564512	685.047765271226	275.832950621786	335.661044917065	397.328494927657	22.8877115478603	29.2744665421278	35.9533751636529
Spain	CREC	22.4339502538948	42.7463665183525	71.9620535737243	13.7280915856441	25.6821868760006	38.5308805214993	0.679425762001686	1.3079908275944	2.20638512872339
Spain	3GCREC	9324.17147394677	10432.1143145313	11648.6168596896	15795.3302313776	18425.7893696258	21045.1778038075	491.109555275581	567.698813460453	656.869094232697
Spain	ColRKP	182.328610950374	265.478529310639	375.04117098444	26.9371952307696	38.8841408910125	51.8047851682576	6.02966188185699	8.58408287849038	11.9771920464847
Spain	CRKP	1068.9932601203	1296.15194805617	1573.53886262944	240.615494602618	292.516807011536	347.453783663037	32.5383532440677	39.3170734883506	46.6762165273514
Spain	3GCRKP	5138.0975247664	5612.46800111502	6086.27804890071	3114.62070104348	3488.68136029358	3873.67040623771	172.692685929363	188.710053874708	205.745657746163
Spain	ColRPA	235.459513368004	363.73921948979	516.209250177687	95.3479743572332	128.485423857759	162.136942046985	5.214668322287	8.44113047140974	12.2699165777788
Spain	CRPA	8992.84770059387	10726.5278680214	12686.8815325073	4316.78839194305	5003.83116109422	5713.88127635255	271.805893498187	339.177844215113	414.124695225951
Spain	MDRPA	323.427682723173	435.110217211636	566.322332985274	223.624122435895	280.83981048154	340.690160605246	12.6935664859127	18.013864696432	23.6589371017254
Spain	MRSA	9267.33905606837	10089.6729957007	10873.8275225044	8777.86571338974	9836.52599909259	10908.8334336846	423.591722786088	469.480972280229	516.898506900333
Spain	PRSP	2984.3961067188	3351.44932929626	3833.21679555099	1107.91559775755	1239.85903089834	1394.22475945767	69.3404394675882	75.5788828603823	82.9284652388702
Spain	PMRSP	3495.33675676707	3805.92649532908	4182.97536475153	1294.93559110775	1416.60837576355	1565.02687869477	80.3568297752515	86.2610145901528	93.1622195753489
Spain	total	42874.925948595	48823.8088132074	55421.7057196915	35957.2221699117	41345.0147345554	46837.2756126862	1640.57708997861	1899.24658895759	2187.24343711758
Finland	ColRACI	0	0	0	0	0	0	0	0	0
Finland	CRACI	6.98710873691212	15.0543197865476	25.7295770794586	1.85295916732548	3.13334016364902	4.50215894629024	0.103940221262294	0.256988360318767	0.460680313748233
Finland	MDRACI	0	0	0	0	0	0	0	0	0
Finland	VRE	3.26930186294593	6.46728610959993	11.9596697956236	1.77696433213287	5.12521543085665	9.24547610556153	0.174524710387978	0.352187708492693	0.651329886213669
Finland	ColREC	0	0	0	0	0	0	0	0	0
Finland	CREC	0	0	0	0	0	0	0	0	0
Finland	3GCREC	1229.60511725994	1360.46283000148	1502.07954332535	1799.00317053863	2008.25489558576	2232.05015625948	54.5465417845026	61.7163597757721	69.6629431171711
Finland	ColRKP	0	0	0	0	0	0	0	0	0
Finland	CRKP	0	0	0	0	0	0	0	0	0
Finland	3GCRKP	111.373363928958	122.588583298354	134.210577540412	66.9622226005817	75.7249168065157	84.5129441627252	3.76046521101017	4.13822473665979	4.53047291821435
Finland	ColRPA	0	0	0	0	0	0	0	0	0
Finland	CRPA	245.408022778397	327.420265483159	421.274982596395	104.229711028941	124.83907989201	145.000549300464	6.31993840013778	8.42115656315052	10.8912831327201
Finland	MDRPA	64.3318798635969	90.0639687739864	121.26208576795	49.3704972543923	62.300507897157	75.3633705807455	2.76102907307144	3.93934793983425	5.34707023627764
Finland	MRSA	347.325044737615	378.930728088641	413.220853289583	214.762952081473	239.495937191509	263.458097062542	9.86955618377463	10.8365887437697	11.8714431966118
Finland	PRSP	4.25123867632851	5.38156037579203	7.29040412703947	4.09985913060168	5.19376926910768	7.54907416570769	0.253347323224689	0.320460212200065	0.430813717722474
Finland	PMRSP	0	0	0	0	0	0	0	0	0
Finland	total	2012.5510778447	2306.36954191756	2637.02769352181	2242.05833613408	2524.06766223657	2821.68182658351	77.7893429073716	89.9813140401979	103.846036518679
France	ColRACI	49.5949113478287	114.906961605721	221.255125973323	9.42142214747013	18.3119028270847	30.7089285403098	0.578871883507414	1.51545191985074	3.036516727653
France	CRACI	977.462227955163	1221.63769750186	1499.06201302755	376.59091435026	444.759556560615	519.40748357798	30.9835302795421	38.2043343459989	46.4412379814151
France	MDRACI	432.928139973672	587.944318639914	783.359006483675	175.686106868928	221.887523545434	273.507648221205	13.6517173494464	18.7826905964586	24.721523869044
France	VRE	650.00224105653	854.425959980087	1127.18951380118	296.299489445499	396.074107102471	505.223905011101	20.1910753910633	26.4522656302483	33.8986386303168
France	ColREC	421.648544979693	585.863841526488	806.415191414496	211.32156350691	290.903164397307	378.429615048134	17.7595479020984	25.1973341080457	34.7313026520943
France	CREC	144.467399922381	192.634976685701	257.647532012604	105.13986793747	144.239510368037	190.083924212151	5.44221156215913	7.63479663687909	10.5225676701925
France	3GCREC	33508.7176585663	37620.4046801599	42742.0046274623	47961.1237199291	55957.55064756	64194.7609408779	1475.20351192574	1703.78053419053	1967.38801584008
France	ColRKP	2102.79932011259	2658.21087768275	3302.60614738039	284.178695497129	367.72859046382	459.270295399207	64.0678342507319	80.4267339610516	100.702353623797
France	CRKP	581.973094106296	784.227638394926	1022.0454822851	128.079030987081	183.989086128787	250.275151465838	17.3680477914328	24.4512459329663	33.7190169275082
France	3GCRKP	24286.0604195817	26475.6754640538	28928.3983552208	14478.031639473	16487.7803670181	18464.2071850572	797.933484067422	884.584308841304	977.329924954856
France	ColRPA	0	0	0	0	0	0	0	0	0
France	CRPA	28241.2582607699	34716.9827365494	42322.0811174323	12756.9794923863	15234.1814642951	17913.8995857278	800.724290586863	1024.9012018344	1296.93544239961
France	MDRPA	4764.63885169565	5947.8818377027	7289.0746979483	2545.95117300658	3036.34185987955	3573.65680634148	151.167061356091	192.667284249004	239.055268298724
France	MRSA	31795.8683042365	34915.8389479427	38104.4590014919	28174.6432390869	31998.9852535619	36149.0234815864	1347.30661526904	1513.18782772877	1687.72783439137
France	PRSP	28.9287593309661	33.7604892541139	40.7759546247914	19.3556655571014	22.8038222099528	28.1761576842193	1.21065849734599	1.41285520584394	1.6788821476876
France	PMRSP	0	0	0	0	0	0	0	0	0
